CPU time in ms, lat, lng, alt, hh:mm:ss, temp, press, hum
8271000, 0.000000, 0.000000, 0.00, 0:0:0, 11.56, 7.38, 8.52
8272283, 0.000000, 0.000000, 0.00, 0:0:0, 11.57, 7.40, 8.52
8273522, 0.000000, 0.000000, 0.00, 0:0:0, 11.57, 7.39, 8.52
8274898, 0.000000, 0.000000, 0.00, 0:0:0, 11.58, 7.39, 8.52
8276242, 0.000000, 0.000000, 0.00, 0:0:0, 11.57, 7.36, 8.49
8277635, 0.000000, 0.000000, 0.00, 0:0:0, 11.57, 7.38, 8.49
8279123, 0.000000, 0.000000, 0.00, 0:0:0, 11.57, 7.35, 8.50
8280613, 0.000000, 0.000000, 0.00, 0:0:0, 11.58, 7.36, 8.49
8281917, 0.000000, 0.000000, 0.00, 0:0:0, 11.58, 7.39, 8.49
8283247, 0.000000, 0.000000, 0.00, 0:0:0, 11.58, 7.36, 8.46
8284646, 0.000000, 0.000000, 0.00, 0:0:0, 11.58, 7.35, 8.49
8286146, 0.000000, 0.000000, 0.00, 0:0:0, 11.59, 7.34, 8.49
8287643, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.35, 8.50
8289062, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.34, 8.50
8290427, 0.000000, 0.000000, 0.00, 0:0:0, 11.61, 7.32, 8.50
8291678, 0.000000, 0.000000, 0.00, 0:0:0, 11.61, 7.35, 8.50
8293164, 0.000000, 0.000000, 0.00, 0:0:0, 11.61, 7.32, 8.50
8294652, 0.000000, 0.000000, 0.00, 0:0:0, 11.61, 7.31, 8.50
8296012, 0.000000, 0.000000, 0.00, 0:0:0, 11.61, 7.29, 8.52
8297362, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.28, 8.50
8298690, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.30, 8.50
8300183, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.28, 8.50
8301678, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.30, 8.50
8303057, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.29, 8.49
8304408, 0.000000, 0.000000, 0.00, 0:0:0, 11.60, 7.29, 8.53
8305697, 0.000000, 0.000000, 0.00, 0:0:0, 11.61, 7.29, 8.52
8307190, 0.000000, 0.000000, 0.00, 0:0:0, 11.62, 7.28, 8.50
8308687, 0.000000, 0.000000, 0.00, 0:0:0, 11.62, 7.30, 8.53
8309985, 0.000000, 0.000000, 0.00, 0:0:0, 11.63, 7.29, 8.52
8311270, 0.000000, 0.000000, 0.00, 0:0:0, 11.63, 7.29, 8.51
8312725, 0.000000, 0.000000, 0.00, 0:0:0, 11.64, 7.27, 8.52
8314216, 0.000000, 0.000000, 0.00, 0:0:0, 11.65, 7.27, 8.52
8315681, 0.000000, 0.000000, 0.00, 0:0:0, 11.67, 7.29, 8.52
8316980, 0.000000, 0.000000, 0.00, 0:0:0, 11.67, 7.26, 8.52
8318228, 0.000000, 0.000000, 0.00, 0:0:0, 11.68, 7.25, 8.51
8319716, 0.000000, 0.000000, 0.00, 0:0:0, 11.70, 7.27, 8.51
8321212, 0.000000, 0.000000, 0.00, 0:0:0, 11.71, 7.26, 8.51
8322658, 0.000000, 0.000000, 0.00, 0:0:0, 11.72, 7.23, 8.51
8323983, 0.000000, 0.000000, 0.00, 0:0:0, 11.73, 7.24, 8.52
8325232, 0.000000, 0.000000, 0.00, 0:0:0, 11.73, 7.23, 8.52
8326738, 0.000000, 0.000000, 0.00, 0:0:0, 11.74, 7.21, 8.51
8328244, 0.000000, 0.000000, 0.00, 0:0:0, 11.75, 7.23, 8.52
8329745, 0.000000, 0.000000, 0.00, 0:0:0, 11.76, 7.22, 8.53
8331072, 0.000000, 0.000000, 0.00, 0:0:0, 11.77, 7.20, 8.52
8332412, 0.000000, 0.000000, 0.00, 0:0:0, 11.78, 7.17, 8.52
8333763, 0.000000, 0.000000, 0.00, 0:0:0, 11.80, 7.16, 8.53
8335263, 0.000000, 0.000000, 0.00, 0:0:0, 11.81, 7.18, 8.53
8336754, 0.000000, 0.000000, 0.00, 0:0:0, 11.82, 7.20, 8.54
8338153, 0.000000, 0.000000, 0.00, 0:0:0, 11.84, 7.19, 8.53
8339515, 0.000000, 0.000000, 0.00, 0:0:0, 11.85, 7.19, 8.53
8340788, 0.000000, 0.000000, 0.00, 0:0:0, 11.85, 7.15, 8.53
8342277, 0.000000, 0.000000, 0.00, 0:0:0, 11.87, 7.14, 8.53
8343777, 0.000000, 0.000000, 0.00, 0:0:0, 11.88, 7.17, 8.52
8345256, 0.000000, 0.000000, 0.00, 0:0:0, 11.90, 7.16, 8.52
8346576, 0.000000, 0.000000, 0.00, 0:0:0, 11.91, 7.14, 8.51
8347927, 0.000000, 0.000000, 0.00, 0:0:0, 11.93, 7.16, 8.51
8349309, 0.000000, 0.000000, 0.00, 0:0:0, 11.94, 7.14, 8.51
8350810, 0.000000, 0.000000, 0.00, 0:0:0, 11.95, 7.12, 8.51
8352309, 0.000000, 0.000000, 0.00, 0:0:0, 11.96, 7.13, 8.51
8353766, 0.000000, 0.000000, 0.00, 0:0:0, 11.97, 7.14, 8.51
8355077, 0.000000, 0.000000, 0.00, 0:0:0, 11.97, 7.12, 8.52
8356332, 0.000000, 0.000000, 0.00, 0:0:0, 11.97, 7.15, 8.51
8357816, 0.000000, 0.000000, 0.00, 0:0:0, 11.98, 7.11, 8.52
8359314, 0.000000, 0.000000, 0.00, 0:0:0, 11.99, 7.12, 8.54
8360765, 0.000000, 0.000000, 0.00, 0:0:0, 11.99, 7.11, 8.52
8362099, 0.000000, 0.000000, 0.00, 0:0:0, 11.99, 7.12, 8.51
8363346, 0.000000, 0.000000, 0.00, 0:0:0, 11.99, 7.09, 8.49
8364836, 0.000000, 0.000000, 0.00, 0:0:0, 11.99, 7.08, 8.52
8366322, 0.000000, 0.000000, 0.00, 0:0:0, 11.99, 7.11, 8.51
8367719, 0.000000, 0.000000, 0.00, 0:0:0, 12.00, 7.10, 8.51
8369080, 0.000000, 0.000000, 0.00, 0:0:0, 12.00, 7.09, 8.51
8370362, 0.000000, 0.000000, 0.00, 0:0:0, 12.01, 7.08, 8.51
8371857, 0.000000, 0.000000, 0.00, 0:0:0, 12.03, 7.05, 8.51
8373284, 0.000000, 0.000000, 0.00, 0:0:0, 12.04, 7.06, 8.53
8374645, 0.000000, 0.000000, 0.00, 0:0:0, 12.06, 7.09, 8.53
8375911, 0.000000, 0.000000, 0.00, 0:0:0, 12.07, 7.05, 8.51
8377407, 0.000000, 0.000000, 0.00, 0:0:0, 12.07, 7.05, 8.53
8378899, 0.000000, 0.000000, 0.00, 0:0:0, 12.09, 7.04, 8.53
8380378, 0.000000, 0.000000, 0.00, 0:0:0, 12.09, 7.03, 8.51
8381678, 0.000000, 0.000000, 0.00, 0:0:0, 12.09, 7.05, 8.53
8382930, 0.000000, 0.000000, 0.00, 0:0:0, 12.08, 7.02, 8.54
8384428, 0.000000, 0.000000, 0.00, 0:0:0, 12.09, 7.03, 8.51
8385922, 0.000000, 0.000000, 0.00, 0:0:0, 12.09, 7.02, 8.51
8387416, 0.000000, 0.000000, 0.00, 0:0:0, 12.09, 7.02, 8.51
8388717, 0.000000, 0.000000, 0.00, 0:0:0, 12.09, 7.05, 8.51
8390054, 0.000000, 0.000000, 0.00, 0:0:0, 12.10, 7.02, 8.51
8391445, 0.000000, 0.000000, 0.00, 0:0:0, 12.10, 7.02, 8.51
8392941, 0.000000, 0.000000, 0.00, 0:0:0, 12.11, 7.00, 8.51
8394449, 0.000000, 0.000000, 0.00, 0:0:0, 12.12, 7.01, 8.51
8395873, 0.000000, 0.000000, 0.00, 0:0:0, 12.12, 7.01, 8.50
8397220, 0.000000, 0.000000, 0.00, 0:0:0, 12.12, 7.00, 8.50
8398470, 0.000000, 0.000000, 0.00, 0:0:0, 12.12, 6.98, 8.51
8399963, 0.000000, 0.000000, 0.00, 0:0:0, 12.12, 6.96, 8.50
8401463, 0.000000, 0.000000, 0.00, 0:0:0, 12.13, 6.99, 8.52
8402957, 0.000000, 0.000000, 0.00, 0:0:0, 12.13, 6.97, 8.52
8404248, 0.000000, 0.000000, 0.00, 0:0:0, 12.13, 6.97, 8.50
8405579, 0.000000, 0.000000, 0.00, 0:0:0, 12.13, 6.97, 8.53
8406984, 0.000000, 0.000000, 0.00, 0:0:0, 12.14, 6.98, 8.50
8408471, 0.000000, 0.000000, 0.00, 0:0:0, 12.15, 6.96, 8.50
8409938, 0.000000, 0.000000, 0.00, 0:0:0, 12.16, 6.95, 8.50
8411251, 0.000000, 0.000000, 0.00, 0:0:0, 12.17, 6.95, 8.52
8412504, 0.000000, 0.000000, 0.00, 0:0:0, 12.18, 6.94, 8.53
8413986, 0.000000, 0.000000, 0.00, 0:0:0, 12.20, 6.95, 8.53
8415478, 0.000000, 0.000000, 0.00, 0:0:0, 12.21, 6.92, 8.54
8416775, 0.000000, 0.000000, 0.00, 0:0:0, 12.22, 6.93, 8.52
8418059, 0.000000, 0.000000, 0.00, 0:0:0, 12.22, 6.90, 8.51
8419522, 0.000000, 0.000000, 0.00, 0:0:0, 12.23, 6.90, 8.51
8421002, 0.000000, 0.000000, 0.00, 0:0:0, 12.23, 6.92, 8.51
8422398, 0.000000, 0.000000, 0.00, 0:0:0, 12.24, 6.92, 8.51
8423747, 0.000000, 0.000000, 0.00, 0:0:0, 12.24, 6.92, 8.52
8425036, 0.000000, 0.000000, 0.00, 0:0:0, 12.24, 6.94, 8.51
8426518, 0.000000, 0.000000, 0.00, 0:0:0, 12.26, 6.91, 8.51
8428001, 0.000000, 0.000000, 0.00, 0:0:0, 12.27, 6.88, 8.51
8429314, 0.000000, 0.000000, 0.00, 0:0:0, 12.27, 6.87, 8.51
8430563, 0.000000, 0.000000, 0.00, 0:0:0, 12.27, 6.86, 8.52
8432052, 0.000000, 0.000000, 0.00, 0:0:0, 12.28, 6.87, 8.51
8433543, 0.000000, 0.000000, 0.00, 0:0:0, 12.29, 6.88, 8.52
8434868, 0.000000, 0.000000, 0.00, 0:0:0, 12.29, 6.89, 8.52
8436208, 0.000000, 0.000000, 0.00, 0:0:0, 12.28, 6.85, 8.52
8437590, 0.000000, 0.000000, 0.00, 0:0:0, 12.28, 6.86, 8.52
8439069, 0.000000, 0.000000, 0.00, 0:0:0, 12.29, 6.85, 8.52
8440484, 0.000000, 0.000000, 0.00, 0:0:0, 12.28, 6.84, 8.52
8441851, 0.000000, 0.000000, 0.00, 0:0:0, 12.29, 6.85, 8.52
8443105, 0.000000, 0.000000, 0.00, 0:0:0, 12.30, 6.84, 8.51
8444584, 0.000000, 0.000000, 0.00, 0:0:0, 12.31, 6.83, 8.51
8446034, 0.000000, 0.000000, 0.00, 0:0:0, 12.32, 6.84, 8.52
8447380, 0.000000, 0.000000, 0.00, 0:0:0, 12.34, 6.84, 8.51
8448628, 0.000000, 0.000000, 0.00, 0:0:0, 12.34, 6.81, 8.51
8450109, 0.000000, 0.000000, 0.00, 0:0:0, 12.36, 6.86, 8.52
8451516, 0.000000, 0.000000, 0.00, 0:0:0, 12.38, 6.84, 8.52
8452878, 0.000000, 0.000000, 0.00, 0:0:0, 12.39, 6.82, 8.53
8454135, 0.000000, 0.000000, 0.00, 0:0:0, 12.39, 6.82, 8.53
8455620, 0.000000, 0.000000, 0.00, 0:0:0, 12.41, 6.81, 8.53
8457025, 0.000000, 0.000000, 0.00, 0:0:0, 12.42, 6.83, 8.53
8458380, 0.000000, 0.000000, 0.00, 0:0:0, 12.42, 6.80, 8.53
8459662, 0.000000, 0.000000, 0.00, 0:0:0, 12.43, 6.78, 8.53
8461146, 0.000000, 0.000000, 0.00, 0:0:0, 12.44, 6.80, 8.53
8462429, 0.000000, 0.000000, 0.00, 0:0:0, 12.45, 6.79, 8.52
8463679, 0.000000, 0.000000, 0.00, 0:0:0, 12.46, 6.81, 8.51
8465090, 0.000000, 0.000000, 0.00, 0:0:0, 12.48, 6.80, 8.51
8466421, 0.000000, 0.000000, 0.00, 0:0:0, 12.48, 6.81, 8.50
8467662, 0.000000, 0.000000, 0.00, 0:0:0, 12.49, 6.82, 8.51
8468960, 0.000000, 0.000000, 0.00, 0:0:0, 12.50, 6.82, 8.51
8470216, 0.000000, 0.000000, 0.00, 0:0:0, 12.50, 6.81, 8.50
8471493, 0.000000, 0.000000, 0.00, 0:0:0, 12.50, 6.79, 8.51
8472730, 0.000000, 0.000000, 0.00, 0:0:0, 12.50, 6.78, 8.51
8474009, 0.000000, 0.000000, 0.00, 0:0:0, 12.50, 6.82, 8.51
8475256, 0.000000, 0.000000, 0.00, 0:0:0, 12.50, 6.80, 8.52
8476673, 0.000000, 0.000000, 0.00, 0:0:0, 12.51, 6.81, 8.52
8478026, 0.000000, 0.000000, 0.00, 0:0:0, 12.52, 6.78, 8.52
8479307, 0.000000, 0.000000, 0.00, 0:0:0, 12.52, 6.75, 8.52
8480769, 0.000000, 0.000000, 0.00, 0:0:0, 12.53, 6.78, 8.51
8482074, 0.000000, 0.000000, 0.00, 0:0:0, 12.54, 6.78, 8.51
8483323, 0.000000, 0.000000, 0.00, 0:0:0, 12.55, 6.79, 8.51
8484612, 0.000000, 0.000000, 0.00, 0:0:0, 12.56, 6.77, 8.51
8485852, 0.000000, 0.000000, 0.00, 0:0:0, 12.57, 6.78, 8.50
8487159, 0.000000, 0.000000, 0.00, 0:0:0, 12.58, 6.78, 8.50
8488404, 0.000000, 0.000000, 0.00, 0:0:0, 12.58, 6.76, 8.50
8489821, 0.000000, 0.000000, 0.00, 0:0:0, 12.58, 6.77, 8.50
8491147, 0.000000, 0.000000, 0.00, 0:0:0, 12.58, 6.80, 8.51
8492462, 0.000000, 0.000000, 0.00, 0:0:0, 12.58, 6.78, 8.51
8493701, 0.000000, 0.000000, 0.00, 0:0:0, 12.59, 6.75, 8.50
8495112, 0.000000, 0.000000, 0.00, 0:0:0, 12.59, 6.76, 8.50
8496454, 0.000000, 0.000000, 0.00, 0:0:0, 12.59, 6.73, 8.51
8497698, 0.000000, 0.000000, 0.00, 0:0:0, 12.59, 6.75, 8.51
8499013, 0.000000, 0.000000, 0.00, 0:0:0, 12.59, 6.73, 8.50
8500250, 0.000000, 0.000000, 0.00, 0:0:0, 12.60, 6.75, 8.51
8501556, 0.000000, 0.000000, 0.00, 0:0:0, 12.60, 6.73, 8.52
8502797, 0.000000, 0.000000, 0.00, 0:0:0, 12.61, 6.75, 8.52
8504212, 0.000000, 0.000000, 0.00, 0:0:0, 12.62, 6.75, 8.52
8505537, 0.000000, 0.000000, 0.00, 0:0:0, 12.63, 6.76, 8.54
8506862, 0.000000, 0.000000, 0.00, 0:0:0, 12.63, 6.75, 8.51
8508157, 0.000000, 0.000000, 0.00, 0:0:0, 12.64, 6.75, 8.51
8509398, 0.000000, 0.000000, 0.00, 0:0:0, 12.65, 6.77, 8.51
8510734, 0.000000, 0.000000, 0.00, 0:0:0, 12.66, 6.73, 8.53
8511988, 0.000000, 0.000000, 0.00, 0:0:0, 12.67, 6.74, 8.53
8513427, 0.000000, 0.000000, 0.00, 0:0:0, 12.67, 6.72, 8.51
8514880, 0.000000, 0.000000, 0.00, 0:0:0, 12.68, 6.73, 8.50
8516213, 0.000000, 0.000000, 0.00, 0:0:0, 12.69, 6.73, 8.50
8517465, 0.000000, 0.000000, 0.00, 0:0:0, 12.69, 6.72, 8.50
8518958, 0.000000, 0.000000, 0.00, 0:0:0, 12.69, 6.72, 8.49
8520448, 0.000000, 0.000000, 0.00, 0:0:0, 12.70, 6.70, 8.50
8521735, 0.000000, 0.000000, 0.00, 0:0:0, 12.69, 6.70, 8.51
8522988, 0.000000, 0.000000, 0.00, 0:0:0, 12.69, 6.71, 8.50
8524475, 0.000000, 0.000000, 0.00, 0:0:0, 12.70, 6.72, 8.50
8525972, 0.000000, 0.000000, 0.00, 0:0:0, 12.71, 6.67, 8.49
8527401, 0.000000, 0.000000, 0.00, 0:0:0, 12.71, 6.71, 8.50
8528684, 0.000000, 0.000000, 0.00, 0:0:0, 12.72, 6.68, 8.50
8529917, 0.000000, 0.000000, 0.00, 0:0:0, 12.73, 6.70, 8.52
8531203, 0.000000, 0.000000, 0.00, 0:0:0, 12.73, 6.70, 8.50
8532435, 0.000000, 0.000000, 0.00, 0:0:0, 12.73, 6.71, 8.50
8533718, 0.000000, 0.000000, 0.00, 0:0:0, 12.74, 6.69, 8.50
8534960, 0.000000, 0.000000, 0.00, 0:0:0, 12.75, 6.68, 8.52
8536243, 0.000000, 0.000000, 0.00, 0:0:0, 12.75, 6.67, 8.52
8537483, 0.000000, 0.000000, 0.00, 0:0:0, 12.75, 6.68, 8.52
8538778, 0.000000, 0.000000, 0.00, 0:0:0, 12.76, 6.67, 8.53
8540025, 0.000000, 0.000000, 0.00, 0:0:0, 12.76, 6.68, 8.53
8541318, 0.000000, 0.000000, 0.00, 0:0:0, 12.77, 6.68, 8.53
8542564, 0.000000, 0.000000, 0.00, 0:0:0, 12.77, 6.67, 8.53
8544046, 0.000000, 0.000000, 0.00, 0:0:0, 12.78, 6.65, 8.52
8545531, 0.000000, 0.000000, 0.00, 0:0:0, 12.79, 6.68, 8.52
8546836, 0.000000, 0.000000, 0.00, 0:0:0, 12.79, 6.65, 8.51
8548092, 0.000000, 0.000000, 0.00, 0:0:0, 12.79, 6.68, 8.49
8549576, 0.000000, 0.000000, 0.00, 0:0:0, 12.80, 6.68, 8.51
8551068, 0.000000, 0.000000, 0.00, 0:0:0, 12.81, 6.65, 8.52
8552409, 0.000000, 0.000000, 0.00, 0:0:0, 12.82, 6.65, 8.52
8553753, 0.000000, 0.000000, 0.00, 0:0:0, 12.83, 6.62, 8.53
8555110, 0.000000, 0.000000, 0.00, 0:0:0, 12.84, 6.62, 8.52
8556594, 0.000000, 0.000000, 0.00, 0:0:0, 12.85, 6.63, 8.53
8558011, 0.000000, 0.000000, 0.00, 0:0:0, 12.86, 6.64, 8.52
8559376, 0.000000, 0.000000, 0.00, 0:0:0, 12.87, 6.61, 8.52
8560638, 0.000000, 0.000000, 0.00, 0:0:0, 12.87, 6.65, 8.52
8562119, 0.000000, 0.000000, 0.00, 0:0:0, 12.88, 6.63, 8.52
8563558, 0.000000, 0.000000, 0.00, 0:0:0, 12.88, 6.62, 8.53
8564846, 0.000000, 0.000000, 0.00, 0:0:0, 12.89, 6.61, 8.52
8566086, 0.000000, 0.000000, 0.00, 0:0:0, 12.89, 6.63, 8.52
8567364, 0.000000, 0.000000, 0.00, 0:0:0, 12.89, 6.62, 8.52
8568609, 0.000000, 0.000000, 0.00, 0:0:0, 12.89, 6.62, 8.52
8569990, 0.000000, 0.000000, 0.00, 0:0:0, 12.89, 6.63, 8.52
8571343, 0.000000, 0.000000, 0.00, 0:0:0, 12.90, 6.63, 8.51
8572652, 0.000000, 0.000000, 0.00, 0:0:0, 12.90, 6.62, 8.52
8574135, 0.000000, 0.000000, 0.00, 0:0:0, 12.91, 6.60, 8.52
8575612, 0.000000, 0.000000, 0.00, 0:0:0, 12.92, 6.62, 8.52
8576916, 0.000000, 0.000000, 0.00, 0:0:0, 12.92, 6.62, 8.53
8578161, 0.000000, 0.000000, 0.00, 0:0:0, 12.93, 6.59, 8.53
8579651, 0.000000, 0.000000, 0.00, 0:0:0, 12.95, 6.61, 8.53
8581136, 0.000000, 0.000000, 0.00, 0:0:0, 12.96, 6.59, 8.53
8582427, 0.000000, 0.000000, 0.00, 0:0:0, 12.97, 6.59, 8.53
8583674, 0.000000, 0.000000, 0.00, 0:0:0, 12.98, 6.60, 8.53
8585154, 0.000000, 0.000000, 0.00, 0:0:0, 13.00, 6.60, 8.53
8586639, 0.000000, 0.000000, 0.00, 0:0:0, 13.01, 6.60, 8.53
8587984, 0.000000, 0.000000, 0.00, 0:0:0, 13.02, 6.57, 8.53
8589318, 0.000000, 0.000000, 0.00, 0:0:0, 13.03, 6.58, 8.54
8590694, 0.000000, 0.000000, 0.00, 0:0:0, 13.03, 6.57, 8.52
8592178, 0.000000, 0.000000, 0.00, 0:0:0, 13.04, 6.61, 8.52
8593472, 0.000000, 0.000000, 0.00, 0:0:0, 13.04, 6.60, 8.51
8594718, 0.000000, 0.000000, 0.00, 0:0:0, 13.04, 6.61, 8.51
8596198, 0.000000, 0.000000, 0.00, 0:0:0, 13.04, 6.60, 8.52
8597684, 0.000000, 0.000000, 0.00, 0:0:0, 13.05, 6.58, 8.52
8598978, 0.000000, 0.000000, 0.00, 0:0:0, 13.05, 6.57, 8.52
8600223, 0.000000, 0.000000, 0.00, 0:0:0, 13.05, 6.56, 8.52
8601711, 0.000000, 0.000000, 0.00, 0:0:0, 13.05, 6.59, 8.53
8603209, 0.000000, 0.000000, 0.00, 0:0:0, 13.06, 6.59, 8.53
8604506, 0.000000, 0.000000, 0.00, 0:0:0, 13.07, 6.56, 8.53
8605782, 0.000000, 0.000000, 0.00, 0:0:0, 13.07, 6.56, 8.53
8607229, 0.000000, 0.000000, 0.00, 0:0:0, 13.07, 6.55, 8.53
8608708, 0.000000, 0.000000, 0.00, 0:0:0, 13.08, 6.55, 8.51
8610000, 0.000000, 0.000000, 0.00, 0:0:0, 13.09, 6.54, 8.51
8611252, 0.000000, 0.000000, 0.00, 0:0:0, 13.09, 6.54, 8.51
8612739, 0.000000, 0.000000, 0.00, 0:0:0, 13.09, 6.58, 8.50
8614223, 0.000000, 0.000000, 0.00, 0:0:0, 13.10, 6.56, 8.50
8615510, 0.000000, 0.000000, 0.00, 0:0:0, 13.10, 6.56, 8.51
8616763, 0.000000, 0.000000, 0.00, 0:0:0, 13.11, 6.54, 8.51
8618246, 0.000000, 0.000000, 0.00, 0:0:0, 13.11, 6.54, 8.50
8619728, 0.000000, 0.000000, 0.00, 0:0:0, 13.12, 6.54, 8.51
8621024, 0.000000, 0.000000, 0.00, 0:0:0, 13.13, 6.53, 8.51
8622332, 0.000000, 0.000000, 0.00, 0:0:0, 13.13, 6.56, 8.52
8623768, 0.000000, 0.000000, 0.00, 0:0:0, 13.14, 6.51, 8.51
8625190, 0.000000, 0.000000, 0.00, 0:0:0, 13.15, 6.52, 8.52
8626525, 0.000000, 0.000000, 0.00, 0:0:0, 13.15, 6.53, 8.52
8627867, 0.000000, 0.000000, 0.00, 0:0:0, 13.16, 6.52, 8.51
8629346, 0.000000, 0.000000, 0.00, 0:0:0, 13.17, 6.55, 8.51
8630764, 0.000000, 0.000000, 0.00, 0:0:0, 13.18, 6.53, 8.50
8632121, 0.000000, 0.000000, 0.00, 0:0:0, 13.17, 6.54, 8.50
8633379, 0.000000, 0.000000, 0.00, 0:0:0, 13.17, 6.53, 8.51
8634865, 0.000000, 0.000000, 0.00, 0:0:0, 13.18, 6.50, 8.50
8636350, 0.000000, 0.000000, 0.00, 0:0:0, 13.18, 6.49, 8.51
8637646, 0.000000, 0.000000, 0.00, 0:0:0, 13.19, 6.52, 8.50
8638900, 0.000000, 0.000000, 0.00, 0:0:0, 13.18, 6.52, 8.50
8640378, 0.000000, 0.000000, 0.00, 0:0:0, 13.18, 6.48, 8.51
8641859, 0.000000, 0.000000, 0.00, 0:0:0, 13.18, 6.49, 8.51
8643156, 0.000000, 0.000000, 0.00, 0:0:0, 13.18, 6.50, 8.51
8644411, 0.000000, 0.000000, 0.00, 0:0:0, 13.19, 6.50, 8.50
8645894, 0.000000, 0.000000, 0.00, 0:0:0, 13.19, 6.47, 8.52
8647384, 0.000000, 0.000000, 0.00, 0:0:0, 13.20, 6.48, 8.52
8648675, 0.000000, 0.000000, 0.00, 0:0:0, 13.19, 6.51, 8.52
8649922, 0.000000, 0.000000, 0.00, 0:0:0, 13.20, 6.46, 8.51
8651402, 0.000000, 0.000000, 0.00, 0:0:0, 13.20, 6.49, 8.52
8652881, 0.000000, 0.000000, 0.00, 0:0:0, 13.21, 6.47, 8.53
8654173, 0.000000, 0.000000, 0.00, 0:0:0, 13.21, 6.49, 8.54
8655418, 0.000000, 0.000000, 0.00, 0:0:0, 13.22, 6.48, 8.54
8656909, 0.000000, 0.000000, 0.00, 0:0:0, 13.22, 6.48, 8.54
8658397, 0.000000, 0.000000, 0.00, 0:0:0, 13.23, 6.47, 8.55
8659692, 0.000000, 0.000000, 0.00, 0:0:0, 13.23, 6.46, 8.54
8661000, 0.000000, 0.000000, 0.00, 0:0:0, 13.24, 6.50, 8.54
8662427, 0.000000, 0.000000, 0.00, 0:0:0, 13.25, 6.48, 8.54
8663914, 0.000000, 0.000000, 0.00, 0:0:0, 13.25, 6.46, 8.54
8665305, 0.000000, 0.000000, 0.00, 0:0:0, 13.26, 6.46, 8.53
8666661, 0.000000, 0.000000, 0.00, 0:0:0, 13.26, 6.49, 8.55
8667960, 0.000000, 0.000000, 0.00, 0:0:0, 13.26, 6.47, 8.53
8669452, 0.000000, 0.000000, 0.00, 0:0:0, 13.27, 6.47, 8.54
8670932, 0.000000, 0.000000, 0.00, 0:0:0, 13.27, 6.48, 8.53
8672234, 0.000000, 0.000000, 0.00, 0:0:0, 13.27, 6.47, 8.54
8673480, 0.000000, 0.000000, 0.00, 0:0:0, 13.28, 6.46, 8.53
8674962, 0.000000, 0.000000, 0.00, 0:0:0, 13.29, 6.46, 8.53
8676446, 0.000000, 0.000000, 0.00, 0:0:0, 13.29, 6.47, 8.53
8677736, 0.000000, 0.000000, 0.00, 0:0:0, 13.30, 6.46, 8.52
8678983, 0.000000, 0.000000, 0.00, 0:0:0, 13.30, 6.43, 8.53
8680473, 0.000000, 0.000000, 0.00, 0:0:0, 13.30, 6.45, 8.53
8681953, 0.000000, 0.000000, 0.00, 0:0:0, 13.31, 6.45, 8.52
8683239, 0.000000, 0.000000, 0.00, 0:0:0, 13.31, 6.47, 8.54
8684483, 0.000000, 0.000000, 0.00, 0:0:0, 13.32, 6.47, 8.54
8685967, 0.000000, 0.000000, 0.00, 0:0:0, 13.32, 6.45, 8.54
8687452, 0.000000, 0.000000, 0.00, 0:0:0, 13.33, 6.44, 8.54
8688763, 0.000000, 0.000000, 0.00, 0:0:0, 13.33, 6.44, 8.54
8690020, 0.000000, 0.000000, 0.00, 0:0:0, 13.34, 6.47, 8.52
8691508, 0.000000, 0.000000, 0.00, 0:0:0, 13.34, 6.46, 8.53
8693002, 0.000000, 0.000000, 0.00, 0:0:0, 13.35, 6.45, 8.53
8694288, 0.000000, 0.000000, 0.00, 0:0:0, 13.35, 6.46, 8.53
8695538, 0.000000, 0.000000, 0.00, 0:0:0, 13.35, 6.45, 8.53
8697012, 0.000000, 0.000000, 0.00, 0:0:0, 13.36, 6.44, 8.53
8698490, 0.000000, 0.000000, 0.00, 0:0:0, 13.36, 6.45, 8.53
8699778, 0.000000, 0.000000, 0.00, 0:0:0, 13.37, 6.46, 8.54
8701024, 0.000000, 0.000000, 0.00, 0:0:0, 13.37, 6.45, 8.54
8702507, 0.000000, 0.000000, 0.00, 0:0:0, 13.37, 6.44, 8.54
8703995, 0.000000, 0.000000, 0.00, 0:0:0, 13.38, 6.45, 8.54
8705296, 0.000000, 0.000000, 0.00, 0:0:0, 13.39, 6.46, 8.54
8706541, 0.000000, 0.000000, 0.00, 0:0:0, 13.40, 6.45, 8.54
8708020, 0.000000, 0.000000, 0.00, 0:0:0, 13.41, 6.43, 8.53
8709449, 0.000000, 0.000000, 0.00, 0:0:0, 13.41, 6.46, 8.54
8710808, 0.000000, 0.000000, 0.00, 0:0:0, 13.41, 6.41, 8.54
8712055, 0.000000, 0.000000, 0.00, 0:0:0, 13.41, 6.45, 8.53
8713538, 0.000000, 0.000000, 0.00, 0:0:0, 13.43, 6.44, 8.53
8715008, 0.000000, 0.000000, 0.00, 0:0:0, 13.43, 6.43, 8.53
